date_,i_amount,holding_i_amount,holding_i_EPS,holding_i_MA_EPS,holding_i_NOISE,holding_i_PER,holding_i_MA_PER,i_EPS,i_MA_EPS,i_NOISE,PER,MA_PER,EPS_shift,holding_NOISE_change,holding_EARNINGS_change,holding_MA_EARNINGS_change,holding_PER_change,holding_MA_PER_change,rebalancing_EARNINGS_change,rebalancing_MA_EARNINGS_change,rebalancing_NOISE_change,rebalancing_PER_change,rebalancing_noise_change
2014-10-31,231.1726893487895,231.1726893487895,13.69656817551426,14.366425839495573,1.0506435967942473,17.282999233864857,16.449916305204944,13.526430166072936,14.110417002822944,1.0426573744910612,17.090443414155057,16.39123630856895,14.05883322773104,0.08155142199588439,-0.02576778928582857,0.04972683141808765,0.07582249425581056,-0.005296953638599944,-0.012421944479894198,0.0302155125287904,-0.007601266811651408,-0.0035671911970414083,-0.0426374570086846
2014-11-30,234.0748744626594,234.0748744626594,13.39721958583996,13.493674256307827,1.0087728627860504,17.69779697266144,17.54388686050028,13.418766106063407,13.383651348340791,0.9993384354758815,17.443844882048452,17.455392750646837,13.526430166072936,-0.03249822284290704,-0.009552452394798405,-0.04370832884610931,0.03553761267559308,0.0703211478519623,0.0016082829788219843,-0.0010127651795384107,-0.009352380162282126,-0.005044156437914893,0.002621048158360395
2014-12-31,233.70721165230287,233.70721165230287,13.15625583220809,13.322995490971065,1.0118062248061244,17.742720232381004,17.535689934879326,13.313570588838783,13.4558195732942,1.0097374775260222,17.554059603531716,17.384775740464008,13.418766106063407,0.012476043037717988,-0.019562921939350164,-0.0045320858853100665,0.017133570743920412,0.0046001362088810005,0.011957410880196306,0.02276968043998817,-0.002044608176332008,-0.008606116723992807,-0.010812269559791865
2015-01-31,226.6305040394579,226.6305040394579,12.987973707145844,12.94693421259233,0.9977129225429094,16.930705694523287,16.96951629269404,13.860785109479206,13.702304076182733,0.9882981560345844,16.350481033319554,16.544077243778027,13.313570588838783,-0.011908595303973812,-0.024456014975118512,-0.03781897921044186,-0.03551052708531399,-0.02388638507446661,0.06720150671795322,0.054999369812696264,-0.009436348167496167,-0.02507078231211446,0.012202136905256955
2015-02-28,240.83755165131663,240.83755165131663,14.008005887694804,14.140667828405075,1.0100773214184404,18.280309560623053,18.09793089399554,13.30561013950133,13.349703575624735,1.0027912667177383,18.100451548352883,18.05006899152396,13.860785109479206,0.02203703938014212,0.010621388114221197,0.031991973742890645,0.11802885330228707,0.09392205000746667,-0.05014245095445646,-0.04699471983006143,-0.007213363320018318,-0.002644606322784515,-0.0031477311243950368
2015-03-31,234.01164280354095,234.01164280354095,13.253813288789132,13.423813381141521,1.0077759062616747,17.161274278179892,17.028859463250427,13.443562268178955,13.58214582467261,1.0044309058697931,17.406966854123834,17.330178464640298,13.30561013950133,0.004970764813550632,-0.003892857987656151,0.0055514195575177006,-0.05188695252514042,-0.05657648891830158,0.014316557450701595,0.024772684564766,-0.003319190676317918,0.017694608499185804,-0.010456127114064406
2015-04-30,237.7576082470739,237.7576082470739,13.415236179634164,13.50133298175098,1.0018652220964583,18.01219401840867,17.978659824838672,13.080547197686744,13.054696795276922,0.994109697437864,18.176426769754755,18.284125802817506,13.443562268178955,-0.0025543656197167808,-0.0021070374042033713,-0.005949931915384732,0.03476924896547695,0.03741919689526019,-0.024948422634222034,-0.026875366153044866,-0.0077410858142829,0.016990475427807628,0.0019269435188228323
2015-05-31,238.79269826526692,238.79269826526692,13.085225805933248,13.028294927426893,0.9931942831655142,18.33532301401605,18.460963101375906,13.192371980151169,13.045857840091934,0.9866276980010384,18.100816034034434,18.346146242100925,13.080547197686744,-0.000920838288479775,0.00035767679866882673,-0.0020224037573649545,0.008741885645296099,0.00967162994093762,0.00818833207825409,-0.0030085813133973183,-0.006611581717472892,-0.006219440375048735,0.011196913391651409
2015-06-30,233.82908864586568,233.82908864586568,12.586682566703056,12.368322252153913,0.9814014372376109,18.195986910538167,18.540819505782594,12.917230173223803,12.653044913676808,0.9786100707783238,18.102107457260555,18.4977735236909,13.192371980151169,-0.0052970951190770554,-0.04591209331873103,-0.0519349203588475,0.005257822427717329,0.010611125688888778,0.02626169403804468,0.005272425567425465,-0.0028442657136756866,-0.0023216871335308698,0.020989268470619216
2015-07-31,222.43621595049996,222.43621595049996,12.30245144223787,12.26469492047463,1.0001173453621857,17.211999447123237,17.20997993579446,12.961968358709223,12.796769927756284,0.9886119454009153,17.160681911481735,17.358359861333156,12.917230173223803,0.021977368950184983,-0.04759369638394384,-0.030692216446841725,-0.04917151288814747,-0.06961884284328079,0.05360857708464839,0.04018048661596629,-0.011504050014354728,0.008621737276409247,0.013428090468682097
2015-08-31,210.81598686400534,210.81598686400534,12.084811445690164,11.827598383391685,0.9795175626668475,16.538777512853713,16.884615593644916,12.829520521941426,12.508820336483597,0.9749581705280755,16.432101768999207,16.854160789379236,12.961968358709223,-0.009199143077701422,-0.06767158264428963,-0.07573563874602907,-0.0362400749478331,-0.027291994835499156,0.06162355776902495,0.03508609900112658,-0.004654732403529871,-0.0018037013692596693,0.02653745876789837
2015-09-30,199.6859909519777,199.6859909519777,11.867623189038397,11.498592681078716,0.9718132596195197,15.941946015856798,16.40433062427891,12.734463169435651,12.251373122658077,0.9632894216985637,15.68075452377527,16.278341867520428,12.829520521941426,-0.0032256880383416675,-0.0749753142572992,-0.08076122513794692,-0.02982915758634941,-0.02668956174808712,0.0730424253103954,0.03233587109288516,-0.008771065671910327,-0.007680213209798059,0.04070655421751024
2015-10-31,212.32302941896992,212.32302941896992,13.295524833408649,13.512781635856385,1.0103788768879167,16.989024538921413,16.814508821927834,12.533103580468191,12.616182431076425,0.9988063361734032,16.940977791794353,16.96122379108859,12.734463169435651,0.04888401567445899,0.04405852500477736,0.10296058250527196,0.08343157296178161,0.032937442816408646,-0.05734420133793183,-0.05109556868527598,-0.011453664540333919,0.008725498360643291,-0.00624863265265585
2015-11-30,210.08129738004874,210.08129738004874,11.896019918298702,11.971011591867127,1.005723586273248,17.48317401285427,17.38367703758338,12.357913640641947,12.338096038532303,0.9961875088409716,16.999738264001643,17.064797654188844,12.533103580468191,0.006925516838775847,-0.05083207507854093,-0.05113835684716328,0.032005013389636794,0.02490700268436674,0.038827584815384286,0.037161682921662775,-0.009481807489086336,-0.018343609508225445,0.0016659018937215109
2015-12-31,201.03612218736723,201.03612218736723,11.577052743611155,11.562704074738216,1.0122508778144923,16.625982315780412,16.42476453236263,12.392786719533953,12.345042277450503,0.9977735432086279,16.222027114408977,16.258225350656602,12.357913640641947,0.016124844801768123,-0.0631871139204877,-0.06284534999342772,-0.02198598251437145,-0.03750604811121838,0.07046128181224409,0.06633722337173986,-0.014302121068170193,-0.010139517152765731,0.00412405844050423
2016-01-31,187.9803741640325,187.9803741640325,11.422511643851337,11.655440157774073,1.0238968413544933,15.399450321734658,15.0400408515403,12.848712538151982,12.902768625589118,1.0081812418274212,14.630288723936966,14.511566092440107,12.392786719533953,0.02618159032545453,-0.07829353458921673,-0.05586065273636687,-0.0507073984572296,-0.07492727360105778,0.12485878226864067,0.12959119919432038,-0.015348811415691332,-0.035137853967070254,-0.004732416925679717
2016-02-29,193.7778108935571,193.7778108935571,11.681846550618372,12.262687394259238,1.0436522418977512,17.110813113983493,16.395128977895563,11.168127361363975,11.612508784576754,1.031533848555363,17.35096714279329,16.820550452215294,12.848712538151982,0.03518315814529105,-0.09081579061472556,-0.0496080531166353,0.1695471932818442,0.12979735429360106,-0.04397585493255807,-0.00593551419642202,-0.01161152427589529,0.025948040719490306,-0.03804034073613605
2016-03-31,212.54590218796204,212.54590218796204,13.183230128112637,13.381094438514804,1.021582042929517,17.693935503329154,17.32013167791158,12.382403431671026,12.470746376561461,1.0125845522843921,17.1651572621454,16.95182612002206,11.168127361363975,-0.009647580290053637,0.1804333619725622,0.1523000487445927,0.01976652700182857,0.02970064666525163,-0.06074586339306054,-0.05404470259772198,-0.008807408770932779,-0.021264593407174903,-0.006701160795338557
