date_,i_amount,holding_i_amount,holding_i_EPS,holding_i_MA_EPS,holding_i_NOISE,holding_i_PER,holding_i_MA_PER,i_EPS,i_MA_EPS,i_NOISE,PER,MA_PER,EPS_shift,holding_NOISE_change,holding_EARNINGS_change,holding_MA_EARNINGS_change,holding_PER_change,holding_MA_PER_change,rebalancing_EARNINGS_change,rebalancing_MA_EARNINGS_change,rebalancing_NOISE_change,rebalancing_PER_change,rebalancing_noise_change
2004-01-31,157.97075093738044,157.97075093738044,9.322778750201126,9.320043989929566,1.0040650690062876,17.773378132693505,17.70142063629763,9.448634929471304,9.368283328673497,0.9926110091518738,16.718896657193596,16.84335203120393,8.683661085963283,-0.029223316239651576,0.07360002398883858,0.03239270430903818,0.023943168961305883,0.054766957314028586,0.013499856924896303,0.004881010232210992,-0.011407686820287144,-0.048474561602936395,0.008618846692685311
2004-02-29,163.68264728646912,163.68264728646912,9.765260220227525,9.956010227567479,1.0177978610188543,17.37785576432881,17.073975520967313,10.429529247705137,10.575068114518166,1.0101820374293504,15.694154874965717,15.535967076689705,9.448634929471304,0.025374342652617843,0.03351016238003157,0.06273581597336264,0.03941403076091654,0.013692256110074075,0.06802368933309744,0.08292742600071468,-0.007482648452296958,-0.09007910561830734,-0.01490373666761724
2004-03-31,163.77770413546895,163.77770413546895,10.709472566978228,10.822329339156484,1.0132030798341194,15.311865294783574,15.112335917188899,10.336225229557954,10.396640396920413,1.0096427577170621,15.845020836728924,15.693690382682131,10.429529247705137,0.0029905920842314693,0.026841414662573504,0.02338152548623884,-0.024358723564780527,-0.027267768875258835,-0.0348520746550256,-0.029210791484018284,-0.003513927452372334,0.03846886865663146,-0.005641283171007316
2004-04-30,160.564441834512,160.564441834512,10.04160938633536,9.862974599224183,0.9803661191642252,15.68568309866769,15.999821691145282,10.442121724168018,10.158683454386615,0.9690411104371051,15.37661081491607,15.867862208632355,10.336225229557954,-0.02899702724460218,-0.028503233693098817,-0.051330600782759306,-0.010056013160417376,0.01950664891420084,0.03988527360740357,0.011658894859082114,-0.01155181570001107,-0.008247559570364271,0.028226378748321457
2004-05-31,163.17728664547494,163.17728664547494,10.764608273571875,11.010225293747972,1.0253578837074473,15.41035590361678,15.029246030563145,11.268146846658194,11.506524448012236,1.0219456871666035,14.481288615249865,14.170311394336402,10.442121724168018,0.05811597946029301,0.03088323981681529,0.08382403518968329,0.0021945725951506567,-0.05284997859465845,0.04677723148761048,0.06892179962199219,-0.00332781031390339,-0.05715087998959045,-0.022144568134381704
2004-06-30,166.96047217706695,166.96047217706695,11.484491477130467,11.67745237436515,1.0199183701149945,14.881671342045378,14.591041575579709,11.372570701731139,11.49725358647369,1.0134295816459642,14.680979046509874,14.486432320897645,11.268146846658194,-0.0019837816011825105,0.01919966374385984,0.014854870132609,0.02764828030385913,0.029690962289753653,-0.009745383643864458,0.0011112472301133547,-0.006362066474299044,-0.007169416531383366,-0.010856630873977813
2004-07-31,162.79808914019998,162.79808914019998,11.287552801217899,11.324016329921403,1.0031155265083436,14.071790761621871,14.028085888175937,11.273897758167722,11.197585408044393,0.9887770256939068,14.440266590341915,14.604168801563713,11.372570701731139,-0.010177377219312111,-0.007475697689028005,-0.01506770771378807,-0.04149507215820358,-0.03163970414306305,-0.001209743448438494,-0.007970495886743367,-0.014293967579533384,0.041066394801114514,0.006760752438304873
2004-08-31,163.4188888473084,163.4188888473084,11.456532740556288,11.680980597327478,1.0193788518511269,14.324290673603226,14.051979445709737,11.702121909840576,11.91398066066235,1.016778396929937,13.964893726657026,13.734451645336543,11.273897758167722,0.03094916787305424,0.016199808292234108,0.0431695916278354,-0.008031424905704854,-0.03781039259111074,0.021436605196867298,0.03992900212179307,-0.0025510190999817883,-0.022596659894072002,-0.01849239692492577
2004-09-30,168.9014793065696,168.9014793065696,12.21515309075193,12.358907972632743,1.0123240956898993,14.296572768764188,14.122525414176836,12.157345140142155,12.243835888851944,1.0072047510135829,13.892957496853185,13.7935782003334,11.702121909840576,-0.004380798464529767,0.04384086790959962,0.037344975171854644,0.023750917736955923,0.028255497843050925,-0.0047324786009879105,0.002348132511063694,-0.00505702145993836,-0.023292378961713434,-0.007080611112051605
2004-10-31,170.83583648481755,170.83583648481755,12.229661723038667,12.40931955492897,1.0193225281213643,14.136323813613716,13.868352188455306,12.319429906644848,12.408514463565457,1.00912238511746,13.867186856810008,13.741828604065596,12.157345140142155,0.012031096056275503,0.005948386104276171,0.01351567168812684,0.01751724330947213,0.005420927553091204,0.007340201686615089,0.014624504305778219,-0.010006786588640737,-0.009123188008957173,-0.00728430261916313
