date_,i_amount,holding_i_amount,holding_i_EPS,holding_i_MA_EPS,holding_i_NOISE,holding_i_PER,holding_i_MA_PER,i_EPS,i_MA_EPS,i_NOISE,PER,MA_PER,EPS_shift,holding_NOISE_change,holding_EARNINGS_change,holding_MA_EARNINGS_change,holding_PER_change,holding_MA_PER_change,rebalancing_EARNINGS_change,rebalancing_MA_EARNINGS_change,rebalancing_NOISE_change,rebalancing_PER_change,rebalancing_noise_change
2010-05-31,121.4590980623296,121.4590980623296,7.238658940923896,7.047673625495626,0.9713288135512256,15.3313836176788,15.783927547280834,7.956011724497868,7.748260583654209,0.9720272271200905,15.266329697370487,15.705660573522584,7.938603355946665,-0.015060691758954636,-0.08816971747284141,-0.09640103545776146,-0.08452600801648036,-0.0705275093361647,0.09910023243648136,0.07040000736176011,0.0007190289828955532,-0.004958650090340355,0.028700225074721253
2010-06-30,113.2232636717971,113.2232636717971,6.952053986861998,6.6127131876272625,0.9600319657454318,15.187007767031217,15.819273012684558,7.463361272754648,7.100257150570894,0.9495366428438081,15.170545754648641,15.97678811974409,7.956011724497868,-0.012340458209383787,-0.1261885693989766,-0.14655513760372307,-0.005195874313714932,0.007233852955762288,0.07354765754968517,0.02131789597563105,-0.010932264003807868,0.00995716471504271,0.05222976157405412
2010-07-31,121.58011552490424,121.58011552490424,8.769797969607835,8.959260367533426,1.0205298151828854,14.890178444058357,14.59063539597806,8.162888353452956,8.343735268145142,1.0218448371538096,14.894251919233348,14.575844959709324,7.463361272754648,0.07476612184913356,0.1750466913108435,0.26182195623901605,-0.018481029959279693,-0.08676041225413911,-0.06920451511632919,-0.04858295515349764,0.0012885679098837421,-0.0010136937746256791,-0.020621559962831548
2010-08-31,115.89912534047156,115.89912534047156,7.89059912275336,7.624047036864663,0.9677413912085174,14.003743338420364,14.470542921526235,8.33874604658565,8.047026563072636,0.9666720735623692,13.898867370823357,14.37805823809868,8.162888353452956,-0.05294683104334008,-0.03335697107561397,-0.08625492158507442,-0.05978874169994708,-0.007224420846555724,0.05679504393272383,0.019824532698436315,-0.0011049621891370265,-0.006391237974214259,0.03697051123428752
2010-09-30,126.25478609780794,126.25478609780794,9.102672054999749,9.227684257096717,1.0246591634679223,15.111095957894902,14.747436510255701,8.468803474667308,8.574365240243893,1.0138062740729228,14.908220089824175,14.705196121869562,8.33874604658565,0.05998630920603687,0.09161161692013553,0.1467197460788876,0.08721779658220696,0.025690414243715542,-0.06963544072581207,-0.058038651899546045,-0.0105917067664415,-0.0028642529402831407,-0.011596788826266025
2010-10-31,131.27956730737378,131.27956730737378,9.359757410663292,9.445352446934745,1.010839634740144,14.58764410463522,14.431215005123198,8.859265793969723,8.94359510593004,1.0104603111278052,14.818334877900655,14.66493509414681,8.468803474667308,-0.00292623887684218,0.10520422851481803,0.10158037152451382,-0.02150330376513343,-0.018631585357702263,-0.05347271245762997,-0.0444629370691948,-0.00037525597463972105,0.016195454709852175,-0.00900977538843517
2010-11-30,131.0672963861101,131.0672963861101,8.898485952910725,8.738087661856287,0.9841357912040919,14.70808530267941,14.945178738682028,8.721137212333144,8.564189604274823,0.9841658260367386,15.028693299396672,15.270488876775586,8.859265793969723,-0.02605200781644923,0.004427021364196815,-0.02297816947655551,-0.007440078533092587,0.019109777352309676,-0.019930215265392515,-0.037567778429380194,3.051899231309996e-05,0.021766895115919338,0.01763756316398768
2010-12-31,139.55898559465143,139.55898559465143,9.385716994394105,9.473851336421253,1.009659948415576,15.835416575357605,15.683910806016987,8.98558480813071,9.072526983381419,1.0098254227418206,15.53143046052716,15.380312389400043,8.721137212333144,0.025904295500182917,0.07620333975724347,0.10621690716566712,0.05367887013791939,0.027073260887551687,-0.04263203189510034,-0.03336878910793373,0.00016389114622628043,-0.0193573159380932,-0.009263242787166615
2011-01-31,142.14362726301115,142.14362726301115,9.39534105974329,9.405424698857502,0.9992375617699717,15.411225683494404,15.422984756694053,9.084682694981094,9.090056179934791,1.0009025153244513,15.64651535287408,15.632406866119348,8.98558480813071,-0.010484842957410812,0.045601511794959304,0.03669294300098169,-0.007739453061857637,0.0027744798813982285,-0.03306515035343316,-0.0324932195507589,0.0016662239473168583,0.013578572029282476,-0.0005719308026742587
2011-02-28,147.01482622730683,147.01482622730683,9.415192504195643,9.440813703856419,1.0039876339551541,16.15264266240587,16.08848766271495,8.975500590357912,9.009926307289698,1.0050720238661681,16.37956844270503,16.296910125603173,9.084682694981094,0.0030823367745287378,0.036380996487322736,0.03858694786682215,0.03234760572032558,0.029175340720185572,-0.04670025744474082,-0.043043856694947924,0.0010800829356254482,0.012954757914955595,-0.0036564007497928985
2011-03-31,146.94163979371703,146.94163979371703,8.962096903645858,9.103732524838493,1.0183669309496242,16.389765667562834,16.09416524580136,9.357601388097502,9.462904484997718,1.016106336028607,15.702917200621624,15.454009726969687,8.975500590357912,0.013227815288614941,-0.0014933636934361116,0.010411430054971582,0.0006225576023857204,-0.012440694477617087,0.04413079759166072,0.05588062556522111,-0.002219823574700408,-0.03977562731926565,-0.01174982797356039
2011-04-30,151.15787965328008,151.15787965328008,9.824689822146787,10.020424289213988,1.024926063271778,15.831731077877942,15.446705518776398,9.687377904030017,9.865586677619978,1.0240097904521408,15.603590687878228,15.237735843315157,9.357601388097502,0.008679925447214965,0.0499154018938448,0.05891635122177852,0.008203181333161336,-0.00047264162002835786,-0.013976208979874616,0.004162661235472376,-0.0008939891885589857,-0.013528430072498376,-0.01813887021534699
2011-05-31,149.7305608409012,149.7305608409012,9.577803162870346,9.618479170229433,1.007902696268958,15.487397311448943,15.365964759078434,9.717498773201164,9.747400798549943,1.006944409340422,15.408343683441142,15.302079777704966,9.687377904030017,-0.015729433774330448,-0.011311083581666326,-0.025047421452502938,-0.007446579364552952,0.008415221072330947,0.014585349892381139,0.017707362825858164,-0.0009507732562709093,-0.0041575639652383645,-0.0031220129334770252
2011-06-30,147.6588676251967,147.6588676251967,9.953316181729306,10.257161346518524,1.0308636888428868,14.632634652135014,14.194538822644633,10.203382632054002,10.51548939624013,1.0317538968766642,14.47156035894658,14.026174655366006,9.717498773201164,0.023754319782293143,0.02426729491116353,0.05229707472831269,-0.050343440362104475,-0.07237845908201401,0.025123933145390076,0.05648099630782055,0.0008635555247624715,-0.011861193194246944,-0.031357063162430476
2011-07-31,144.62980648996313,144.62980648996313,9.779720424202024,9.53504794639993,0.9759674658154374,14.489945312550752,14.846750347814265,10.072924328056535,9.83034196791471,0.9764631143709721,14.358273901365436,14.704368951626908,10.203382632054002,-0.054069513311366335,-0.04152174069421244,-0.09323783353257542,0.0012704195779971172,0.05850317086521728,0.02998080631516986,0.005176174933121169,0.000507853563664229,-0.009590071419791735,0.024804631382048692
2011-08-31,136.17778104879724,136.17778104879724,10.35105009881393,10.747223184829156,1.03814461221561,12.391187307734276,11.935897139887844,10.799603418057082,11.215566745428571,1.0389932666578863,12.60951682921117,12.136283490818,10.072924328056535,0.06316828248486628,0.027611224079458152,0.09327053116840256,-0.1370002137543911,-0.1882754588684853,0.04333408832544916,0.08351970460598013,0.0008174722791896016,0.016788545392243392,-0.04018561628053097
2011-09-30,126.26421158415218,126.26421158415218,9.678366961552848,9.270022426475578,0.9622868010481674,12.10113222534598,12.575390426393529,10.58485320521241,10.16869081596486,0.9653103076578684,11.928763596076571,12.357439365813176,10.799603418057082,-0.07382768307677234,-0.10382200281813225,-0.1734682128075241,-0.04031753244402414,0.03618133474780372,0.09366107394569378,0.05066183751451203,0.003142001538842365,-0.017331554185618936,0.04299923643118175
2011-10-31,139.98099642081758,139.98099642081758,11.491918252344858,11.901629363825615,1.031870005522861,13.507858453737606,13.09065907666636,10.468893496252605,10.86132109530093,1.0335967673330393,13.371135781534553,12.936510836847642,10.58485320521241,0.06895160793060029,0.08569462698696406,0.17041904205997094,0.13237707704932689,0.05933427542291936,-0.08902123506521731,-0.05487309805003693,0.0016734295995970427,-0.011775437654891086,-0.03414813701518038
2011-11-30,140.29329948139656,140.29329948139656,12.132537614743741,12.460177669861526,1.0246012060566747,11.591337078529328,11.313023066935727,11.905002006696417,12.21613381638316,1.0235399731719066,11.784399482039843,11.513374944722964,10.468893496252605,-0.008703163129636704,0.1589130808415089,0.14720645495439122,-0.13310751846998026,-0.12549657248287238,-0.018754164649843585,0.006890248709209068,-0.0010357521331176844,0.017709844362715055,-0.025644413359052654
2011-12-31,141.2955168778649,141.2955168778649,11.012406014267825,11.084942963986386,1.008943578810074,12.924615515142381,12.810047842700373,10.752274118875,10.822005697529688,1.0085511366579,13.1409890889806,13.029571442977824,11.905002006696417,-0.01426069791548934,-0.074976551194743,-0.09259810586551731,0.09675639686521986,0.11262317992794335,-0.02362171309846306,-0.017289620133098205,-0.0003889634271093678,0.017136829071449977,-0.006332092965364855
2012-01-31,148.92905470520103,148.92905470520103,11.596311830889857,11.743777046153006,1.0138090618492255,13.539014437554814,13.35459994099791,11.02446132221538,11.162013900233212,1.0131134323391284,13.508964325095345,13.334108396830898,10.752274118875,0.005213345164379879,0.07849852995592776,0.08517564806251476,0.030288842482030454,0.024945448086495237,-0.04931313653977476,-0.037451384284077016,-0.0006861543620730881,-0.0015344184219329149,-0.011861752255697744
2012-02-29,154.1631864468205,154.1631864468205,11.084116277748034,11.1665657512119,1.005088974872952,14.399874203543208,14.326964640482124,10.83251481185458,10.917964014406671,1.0060494685733767,14.231523254241182,14.145947787659109,11.02446132221538,-0.00792059132771461,0.005411144707129001,0.00040779836142235126,0.06594953225191635,0.07445988993813768,-0.022699280627230367,-0.014990122728586242,0.0009556305207170102,-0.012634696697131242,-0.007709157898644126
2012-03-31,158.55486816405053,158.55486816405053,11.226729202545407,11.357921672178673,1.0126660354482466,14.52792494825633,14.346215277009549,10.95551991375537,11.081100523132104,1.0127554315625193,14.472600973046887,14.290321751933716,10.83251481185458,0.006576780845829022,0.03639177028951934,0.04029667593623332,0.020827123612844334,0.014157233743302244,-0.024157462418221143,-0.012971603464015602,8.827798222066363e-05,-0.0038960467270698906,-0.011185858954205541
2012-04-30,158.61898157717664,158.61898157717664,11.052099706567473,11.155686180943151,1.013631134516581,14.360398438239558,14.167282307373377,11.09971900729171,11.191922119240031,1.0122542169921291,14.290360095870485,14.11736286793024,10.95551991375537,0.0008646736682622613,0.008815628429540867,0.006730889017326991,-0.007752755362791408,-0.008609984204427712,0.004308620261174623,0.01265120804053832,-0.0013584009779933348,-0.0035235720133250936,-0.008342587779363697
2012-05-31,148.49417579224203,148.49417579224203,10.587004297105873,10.406581864020973,0.9849066754592546,13.134252452829246,13.335529934046638,11.249782434992756,11.056368443020201,0.984689211849416,13.199737563843623,13.404978347485132,11.09971900729171,-0.02701647577634858,-0.04619168375785199,-0.07017027520848984,-0.0809012253914666,-0.05538094764565804,0.06260299129830948,0.044333990309481264,-0.0002207961579071549,0.005207773053036879,0.01826900098882822
2012-06-30,154.75911494964222,154.75911494964222,11.843798904908082,12.143549424623757,1.0282453016110484,13.620383974840742,13.24623993272851,11.398717061275782,11.681051249880902,1.027943414857854,13.576888882995142,13.207817363052598,11.249782434992756,0.0442333370138448,0.05280248514563457,0.09833074822048693,0.031867785928512804,-0.01184175092579709,-0.03757931447551488,-0.013741170069996533,-0.00029359409930829194,-0.0029006397189725863,-0.023838144405518347
2012-07-31,156.35377791002892,156.35377791002892,11.456886807194513,11.578979171722716,1.012983282413657,13.792830757704358,13.616049738589844,11.604931355269326,11.76136077051533,1.0155056586493165,13.473046338963053,13.267327684695536,11.398717061275782,-0.014553459098977317,0.005103183595665195,-0.008738261306680428,0.015905107316572353,0.030908390411214404,0.012921882756304015,0.026575628130463658,0.0024900472490023695,-0.02561110311649195,-0.013653745374159643
2012-08-31,159.5005462496402,159.5005462496402,11.734411167774374,11.73379466224767,1.0004179547998415,13.867809942365128,13.862016246139572,11.267789035790916,11.264918034266886,1.0002624303148202,14.155443072549893,14.151729229792869,11.604931355269326,-0.014857331144311425,0.011157309642013225,-0.002343785621878536,0.02930024832323541,0.044823537608861264,-0.03976527882923675,-0.040009943983966845,-0.0001554595099729772,0.020899772335354116,0.00024466515473009487
2012-09-30,163.4735114436811,163.4735114436811,11.536844283043937,11.490360932176259,0.9999393155721039,14.524411395430604,14.525292854517506,11.481119194719247,11.433030824368107,0.9996145690494339,14.238464793473351,14.243954854532754,11.267789035790916,-0.00032302996985955623,0.023878264528950366,0.020012830739078113,0.02606547325927311,0.02639703026102236,-0.0048301846638071355,-0.008998427657414765,-0.0003247662309229238,-0.019368834955864833,0.004168242993607629
2012-10-31,160.973257297586,160.973257297586,11.212639986037775,11.135990730805013,0.9858074296033082,14.141275307140605,14.344865825195795,11.206127912712239,11.129614206908068,0.9868577574069105,14.364752798776985,14.556051964897282,11.481119194719247,-0.01381246319694529,-0.023384410886088447,-0.025980870525599387,-0.006825840267364769,0.007084477007516465,-0.0005807796677361754,-0.0074046593160124186,0.0010654492673329852,0.014722071455736563,0.006823879648276243
2012-11-30,162.70803169284088,162.70803169284088,11.208301755866001,11.413506348661294,1.0194470223417633,14.677676157907229,14.397684074049536,11.208587850635382,11.442470238253907,1.0209917996672713,14.516372076578532,14.217912505574716,11.206127912712239,0.03302326469063299,0.00019398700163830718,0.025507815138553047,0.02178411028116578,-0.010879865723869231,2.552525579813114e-05,0.020892414166610918,0.0015153090760513521,-0.012486144823724898,-0.020866888910812786
2012-12-31,164.54497140237504,164.54497140237504,11.558131917616484,11.664886066760566,1.0034150371500405,14.398798965558104,14.349793886340827,11.406491777509007,11.508183289903426,1.0034498146175417,14.425554729002663,14.375960330911882,11.208587850635382,-0.01721538069449602,0.03118537960705603,0.019437745860425126,-0.00809934537363688,0.009275720378388863,-0.01311977931973174,-0.0043215138976677725,3.465910536881722e-05,0.001823471805818988,-0.008798265422063967
2013-01-31,174.9309274082538,174.9309274082538,11.93591068600962,12.134331280319108,1.0138340944326114,15.582749274710094,15.370117616167686,11.130518380813127,11.315185884972177,1.0135151218465608,15.716332467479779,15.506756760417751,11.406491777509007,0.01034857913549736,0.046413824585794794,0.05440893446361983,0.08021837409003663,0.06915414778365236,-0.0674764017914874,-0.05200481281792857,-0.00031462010185123734,0.00888992183809556,-0.015471588973558825
