date_,"0-(0, 0, 0, 0, 0, 0.25, 0, 0.25, 0.25, 0.25)","0-(0, 0, 0, 0, 0, 0.5, 0, 0.25, 0, 0.25)","0-(0, 0, 0, 0.25, 0, 0, 0, 0.25, 0.25, 0.25)","0-(0, 0, 0, 0.25, 0, 0.25, 0, 0, 0.25, 0.25)","0-(0, 0, 0, 0.25, 0, 0.25, 0, 0.25, 0, 0.25)","0-(0, 0, 0, 0.25, 0, 0.5, 0, 0, 0, 0.25)","0-(0, 0, 0, 0.5, 0, 0, 0, 0.25, 0, 0.25)","0-(0, 0, 0, 0.5, 0, 0.25, 0, 0, 0, 0.25)","0-(0, 0, 0, 0.5, 0, 0.25, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0, 0.25, 0.25)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0.25, 0, 0.25)","0-(0, 0.25, 0, 0, 0, 0.5, 0, 0, 0, 0.25)","0-(0, 0.25, 0, 0.25, 0, 0, 0, 0.25, 0, 0.25)","0-(0, 0.25, 0, 0.25, 0, 0.25, 0, 0, 0, 0.25)","0-(0, 0.25, 0, 0.25, 0, 0.25, 0, 0, 0.25, 0)","0-(0, 0.25, 0, 0.25, 0, 0.25, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0.5, 0, 0, 0, 0)","0-(0, 0.25, 0, 0.5, 0, 0, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0.5, 0, 0.25, 0, 0, 0, 0)","0-(0.25, 0, 0, 0.25, 0, 0.25, 0, 0, 0, 0.25)","0-(0.25, 0, 0, 0.25, 0, 0.25, 0, 0, 0.25, 0)","0-(0.25, 0, 0, 0.25, 0, 0.25, 0, 0.25, 0, 0)","0-(0.25, 0, 0, 0.5, 0, 0.25, 0, 0, 0, 0)","0-(0.25, 0.25, 0, 0.25, 0, 0.25, 0, 0, 0, 0)",0
2019-01-31,1.2521894595207648,1.1099768621710944,1.3185580138646102,1.3460501769254514,1.1425117093940385,1.262342086152048,1.1701308516977746,1.3196553870627572,1.3807432539668454,1.2444530281756963,1.1951366096441802,1.1146761560940799,1.1618797793948181,1.255435521197227,1.3545107546323778,1.2547643787793965,1.150591373131053,1.2518843969082474,1.3374750735640117,1.1186289487365715,1.1035463897527367,1.2205946947003843,1.1511515950010545,1.082838359814896,1.2031921562335866
2019-02-28,1.3466065568081553,1.1472149955893682,1.4072511344317384,1.463484305391827,1.1829075513738,1.2937873065683718,1.2173451215748614,1.38421053627619,1.4630351368619958,1.289887384567803,1.2051561936294444,1.1382888622369622,1.1814247055083686,1.2765841917219578,1.4854315365538435,1.3131369512221105,1.1875182960686994,1.3048515549550213,1.4102171985583287,1.1449614726972788,1.197643730197874,1.258143510057267,1.219543097848359,1.0995208752791785,1.2422989909778612
2019-03-31,1.3283943624911134,1.1514681098964041,1.397982630974264,1.483554777692,1.1878382099465152,1.310880417455449,1.2210686340023118,1.3983293080868444,1.50148344882335,1.2482488719952902,1.197817473176715,1.131256024571185,1.191894175490126,1.2787141294436903,1.4726648955928299,1.3316937046811583,1.200236987509058,1.3168972156854422,1.4201299094535789,1.139994388464536,1.1804879430347446,1.2658198035843733,1.2381940743512911,1.1088604507027993,1.2622198003475134
2019-04-30,1.3897439563495426,1.1850585125420492,1.4327576772195048,1.545567177437577,1.197166375624285,1.3242518453537226,1.2750910770373134,1.41002998948588,1.5611794092635456,1.2831523959369284,1.2452010039543784,1.195200015392206,1.2556176452034133,1.3262601863452832,1.514245622355861,1.3852261829213903,1.2350191055321678,1.3844943375142948,1.4908046827268076,1.1776343126016544,1.2468347695640536,1.329174363451395,1.2843839176835525,1.1491179482114866,1.312903564740015
2019-05-31,1.2870136308963707,1.0632929986516353,1.3266462629452067,1.4603653881706269,1.1099590773013222,1.2121679114247261,1.17576105470546,1.2926352743932619,1.3861770726951181,1.1627620476005174,1.109751599077781,1.067969738173626,1.1426334766788901,1.1871770924826077,1.3661562758065418,1.23368991809097,1.0802508919314646,1.2776874619341256,1.302274047772295,1.0326739926260753,1.090109576916255,1.1652324872821522,1.0983145930930338,1.0175143542727298,1.2301735306622192
2019-06-30,1.3980105436270176,1.1281722790263875,1.4301441521752016,1.5894289410113238,1.1925460307461793,1.3274986153532038,1.2789449023492958,1.415497838692475,1.500438724135004,1.2588977240340407,1.2085484865249638,1.170926641684462,1.2233479687787403,1.3217878581137759,1.5070278461242443,1.362260123446005,1.2100620125360348,1.3984687882254823,1.4650332794948195,1.175385057295406,1.214835854201343,1.3046130945804248,1.258129333443403,1.1497224452520474,1.3161259075460452
2019-07-31,1.401523047162279,1.12268913331031,1.4213171898005659,1.5979838992908306,1.191452060952872,1.349375758420533,1.2818426217317942,1.444378124538519,1.5443834536596523,1.2675304024508964,1.2139051044410887,1.1621637719292828,1.2376063952397278,1.3206563761437964,1.5354798503391585,1.3886860817604654,1.205314013049126,1.4090994766182057,1.4666244972822222,1.1846345533866547,1.2269337402447766,1.34824655719418,1.2883624150991608,1.1515726950994305,1.3337693392265924
2019-08-31,1.3530961611050611,1.0505780496868562,1.3854681292058895,1.5713360071152336,1.1194107778804645,1.3027099601398364,1.224887302803745,1.3840660503245625,1.5109573566151642,1.1927616694543866,1.1251531397904273,1.0668935681595682,1.1890479100825435,1.2472648774216395,1.5082887493604793,1.3353010275622013,1.1850876841741613,1.3728645301080644,1.4372320267368393,1.1232995728847737,1.2312321640344976,1.2957839833835152,1.2440809977360459,1.0977178161245105,1.3115455033285301
2019-09-30,1.396840055885926,1.082185537422391,1.4441548933115649,1.611208856572311,1.1630040727193838,1.3472663715465145,1.2732986369012154,1.42889244240575,1.5261177373100543,1.2618683013678715,1.197950696676897,1.1279841447566006,1.2554880104486925,1.306654473705275,1.5647528897041174,1.4181873404399024,1.236884780822224,1.4511947036755009,1.519188649902395,1.1772197916395841,1.2759522202057567,1.368052759352611,1.299012278027615,1.1706788484397381,1.3333317949036962
2019-10-31,1.483854018976397,1.1309927602341316,1.4965725826623835,1.7061827513686618,1.2556272974272475,1.4036606712377273,1.3564856999028407,1.5181793754627082,1.6819498049533776,1.3064953431823465,1.2409858454542473,1.1544724483690991,1.309051555032267,1.3580066944690758,1.6476364491111988,1.477861869930726,1.288589074467811,1.4887552798147123,1.5911242285369827,1.222834471885249,1.3913034486679265,1.4452700131206393,1.408661551325985,1.2176846196755973,1.36196192933833
2019-11-30,1.5680722020891482,1.1451813512813747,1.5326582198181158,1.7440903807093615,1.233122621114481,1.4206146880113488,1.3174606880694815,1.5316540619212298,1.702408276669821,1.3638231362598097,1.3048757884512767,1.2061520969828334,1.3591261613539074,1.4090186387212738,1.7135719734578307,1.5702855327190648,1.3667242383287612,1.540232050755199,1.6523921742891148,1.2619573017561025,1.474702502609179,1.5107292591722468,1.4269217120353688,1.2660761864176517,1.406843098807519
2019-12-31,1.5918926403270404,1.1797245176410593,1.5563950072615322,1.763125652351272,1.2674460407926331,1.4497962173521723,1.3414676124092373,1.5782436832621862,1.7542257470220792,1.3904257139355864,1.3489372410557954,1.2614620377274584,1.4002562469428506,1.456298646335034,1.750555511565176,1.615170038097626,1.4010576255990674,1.6012737279651648,1.7198773997828012,1.3070617220247502,1.4973571808159567,1.5702900194905176,1.4737473576162095,1.294103741561227,1.4460308081830147
2020-01-31,1.6019447953258001,1.1628425425698454,1.5548095504670605,1.7575658046826854,1.2496962762136166,1.4406491090215057,1.3285137904148336,1.5676510969120152,1.739637409365084,1.321430595651412,1.2826054302609604,1.1657217295874067,1.3676726612414045,1.3749617134561167,1.7023354634279144,1.5316837881582608,1.328381427670659,1.5310935125625422,1.6541761660246457,1.2397812354308178,1.4585216308597502,1.4980091796768307,1.4206934487483578,1.203340640182993,1.4472406662983552
2020-02-29,1.4611067826330855,1.0492191870970418,1.4096812315391931,1.6242854809298766,1.1540274085325988,1.3443180326135842,1.213484807331511,1.4836156033891266,1.6368815853381065,1.180909860735387,1.133634154461841,1.0106371667743537,1.2313869200123766,1.2327016689591541,1.5804111467843642,1.3880282362263143,1.2284727931397361,1.4238958719230579,1.5373111699679431,1.1102629237143058,1.3791877171374938,1.3589065888824834,1.3736954274939905,1.0664970289544065,1.3287905684278731
2020-03-31,1.2649479438363125,0.869924745871906,1.2454783991821805,1.4809102807357406,1.013982417812493,1.1499167865175777,1.0837967800381454,1.3822533317662036,1.5975941950834542,0.9113866030194299,0.9087403996402474,0.7305742337265358,1.039327532771288,0.9700723771019528,1.4823103535350484,1.2167686466958232,1.019053688504843,1.2490699808071706,1.3848382249332962,0.8664978994321206,1.260491208679908,1.1475267927953436,1.1957306348643468,0.8282333013524484,1.1690585325586327
2020-04-30,1.4715115458741337,1.0054845223611282,1.3439160232352008,1.6465725714658936,1.1723945849237223,1.355420939167693,1.2436595282458947,1.596338263845015,1.8545285424406097,1.0502156415937665,1.0869099791885823,0.8811376034923728,1.2084088769072752,1.1321672806954248,1.5956032560796167,1.38908966165438,1.2012594993520138,1.415985200382528,1.5775873777534524,0.9944686627313339,1.4021315705856383,1.3003684159710458,1.3374948183151978,0.9641913482649214,1.3174614891101386
2020-05-31,1.548061290479257,1.0284118938699702,1.4320950267114845,1.7338050794875575,1.2360527426487768,1.444757611975178,1.3138299302901006,1.6894620975550259,2.012779648912577,1.0902411990494552,1.1200306303750542,0.9022161742834343,1.2629632544219724,1.1934451485332993,1.571126418866504,1.4471551782999574,1.205877612402575,1.474289673994401,1.6780408690425155,1.059175458436163,1.4184560165983895,1.3807745169213492,1.362365760354337,1.0180184006062023,1.3789287630245168
2020-06-30,1.5949817486388147,1.0469167914807904,1.4595089586601748,1.796898866921746,1.247468550708071,1.4880231423607502,1.3213046188741182,1.7158071981904202,2.0666181334090155,1.147679570592173,1.1664380570206032,0.9343885038816184,1.3005528315089567,1.2337093589635528,1.64664041077394,1.5160497827644106,1.253389266557938,1.5324787465464957,1.762711735500691,1.07725220962573,1.4358835136552546,1.3976517426047286,1.3807465504649525,1.051546461051673,1.4068605264173175
2020-07-31,1.715805098667067,1.1532842247049409,1.5464809722304214,1.9415879682664254,1.3374968957284696,1.6117362257073833,1.414640050859532,1.852844175860276,2.2192431966259427,1.1572316981265982,1.2057936646273868,0.9602127471158913,1.3762195830352397,1.2437274247173469,1.6213508271467567,1.5606294657000164,1.2797540384278205,1.5548363394603648,1.7805371258897353,1.1015442974764664,1.4351285369595503,1.5024165527943432,1.438110625464687,1.0673731059944447,1.4873524974879766
2020-08-31,1.8141473272301054,1.1849518383657858,1.5850058409891745,2.0001364767301606,1.3789309692595224,1.6416007041583074,1.4632646316596272,1.8915077975336079,2.3412050105695594,1.1847483135926067,1.2382402638016257,0.9851266084634557,1.4352855269247782,1.2773389120533232,1.6798693189076928,1.637107735158847,1.3259520370564415,1.625024438086114,1.8374928766063443,1.139089132146933,1.5094774814754883,1.5836694716626116,1.5033117865842,1.111947670542479,1.5947022806377553
2020-09-30,1.7936138729671987,1.1653492501032778,1.5299371299094195,1.9542962407370494,1.3420323581537674,1.5852071454341061,1.4348277732435137,1.8257944544091729,2.2342889039859615,1.1761172443530148,1.2137953395859733,0.9540952355692913,1.4023236766396998,1.2420220916466769,1.6197055374510707,1.6021830924937737,1.2861210632174296,1.5989176574143484,1.7887037351966295,1.102812382651794,1.4618039290409721,1.550544220793185,1.4350849832629495,1.076369445499259,1.533383415371286
2020-10-31,1.7299704837802599,1.1203953966190863,1.498620269301314,1.855759510288222,1.288669499033302,1.5054669817118735,1.3664675156469293,1.7601136648442384,2.1402617214523465,1.1410199364576947,1.1725641171255385,0.9404517570954734,1.3429063528784995,1.1860282431432347,1.5628575804286409,1.5203341407646576,1.2588713673864818,1.5293813401074905,1.7367578045612122,1.0842393639022303,1.44854252942147,1.5073543855585723,1.4042577040583237,1.0564394963331742,1.492534499829165
2020-11-30,1.8960915334556743,1.2987794757412219,1.7268568812390446,2.118039727403798,1.4811834692382533,1.710821094435876,1.5816097552466204,2.0018015192053262,2.441394268986118,1.3572101018212084,1.3786746074690608,1.12616782402005,1.5287926950271424,1.4239384526139243,1.7973998493684955,1.733981085248336,1.4729298848343308,1.7533989477161795,1.9738041260340744,1.2804130150367214,1.642000907840022,1.6940486686526557,1.5618116728043359,1.2407740867184505,1.6523843239492926
2020-12-31,1.9466260122315553,1.3881151594287058,1.8146041645485076,2.2559739451697265,1.578693756398817,1.8357593429856431,1.6849471355410315,2.129917376452937,2.588782753431189,1.4246419809978974,1.4437400017475057,1.1931244352541839,1.5789847305505997,1.5097408798923446,1.89312923412314,1.829541255572622,1.542785947231167,1.830821296586082,2.086380066563339,1.3374802169188165,1.7201407673693292,1.790767919247779,1.640458695148411,1.3077777427416013,1.7143242753133794
2021-01-31,1.9546661517946295,1.412925441110209,1.845664486973147,2.277298545721629,1.5928410579926764,1.8417541514085354,1.6947782725189233,2.1472008343881837,2.6658180472589703,1.4300365278073184,1.4509052531303355,1.1981788233611912,1.5804467585623505,1.4991650483929047,1.8954242363032086,1.8736152428909778,1.5573081029748064,1.9021019897047389,2.1391320575150186,1.3356110963973407,1.6936169138185062,1.842473991118125,1.6935725206968988,1.3254378752596423,1.6939112378130277
2021-02-28,1.9630950874944482,1.4169475248304724,1.8619422147388074,2.261817949472895,1.585681550682174,1.814031421960644,1.709994496571319,2.1307754643528622,2.6733630383047484,1.455183265008914,1.4776233361447841,1.2173154025041732,1.5825265643474826,1.5206529201717751,1.9284826960031063,1.8982390504201447,1.5683242567562554,1.948351937959088,2.1680547192903683,1.3514778989263831,1.7308389455520727,1.8643269537827802,1.706676659019595,1.374397656580676,1.7360210666323788
2021-03-31,2.1213308492296243,1.508780053274144,2.0038982720739624,2.379822975324922,1.6694995960106889,1.8848319576616714,1.821151651268669,2.2288714382238415,2.7395618389404666,1.569880890265376,1.617282498481796,1.341754177725049,1.7223420472037592,1.647690001734444,2.0421910767635243,2.037383051042564,1.6792877143394442,2.0806584103737404,2.28510479463809,1.457108057413806,1.8395820217566479,1.9604780147103495,1.8167866053931054,1.4980076493487164,1.8108939373640913
2021-04-30,2.24602794324904,1.532735114492472,2.081206669577521,2.480557049402871,1.686387130028018,1.909338873239613,1.8654560346979434,2.1836668349374304,2.7315229031742616,1.6325182144607204,1.6473291418011393,1.3573628221006002,1.7524386629190238,1.6613326335599292,2.059767663120468,2.0236449112503636,1.6878228738622405,2.101728772948396,2.2973231902276607,1.4877675386075542,1.9100121326780983,1.9553582490784478,1.8503369708468713,1.5382634572163105,1.906977119971367
2021-05-31,2.2356736562172363,1.5391833005187814,2.1111618040999405,2.482683939054711,1.6954796174083184,1.9265609744959558,1.8832721528828897,2.190060336440782,2.7356094494731327,1.6446254193533094,1.6509731714790232,1.3820335896682645,1.76129622430396,1.669025148460193,2.0840551975648975,2.048805018495371,1.7081872717949746,2.1477294414131287,2.3321069032022907,1.4996912532762616,1.9191653202193546,1.9512527109295512,1.8623067702618255,1.5617555776319485,1.9171961110569273
